,countyCode,County,State,county_state,tot_pol_cnt,Households,adopt_rate
1270,27113,Pennington,MN,"Pennington County, MN",22,5995,0.4
1271,27115,Pine,MN,"Pine County, MN",101,10760,0.9
1272,27117,Pipestone,MN,"Pipestone County, MN",7,3973,0.2
1273,27119,Polk,MN,"Polk County, MN",129,12584,1.0
1274,27121,Pope,MN,"Pope County, MN",5,4981,0.1
1275,27123,Ramsey,MN,"Ramsey County, MN",606,209043,0.3
1276,27127,Redwood,MN,"Redwood County, MN",7,6261,0.1
1277,27129,Renville,MN,"Renville County, MN",5,6085,0.1
1278,27131,Rice,MN,"Rice County, MN",69,23005,0.3
1279,27133,Rock,MN,"Rock County, MN",7,3914,0.2
1280,27135,Roseau,MN,"Roseau County, MN",24,5980,0.4
1281,27137,St. Louis,MN,"St. Louis County, MN",160,85807,0.2
1282,27139,Scott,MN,"Scott County, MN",140,49479,0.3
1283,27141,Sherburne,MN,"Sherburne County, MN",100,32206,0.3
1284,27143,Sibley,MN,"Sibley County, MN",11,6031,0.2
1285,27145,Stearns,MN,"Stearns County, MN",128,59479,0.2
1286,27147,Steele,MN,"Steele County, MN",72,14692,0.5
1287,27149,Stevens,MN,"Stevens County, MN",5,3624,0.1
1288,27151,Swift,MN,"Swift County, MN",9,4263,0.2
1289,27153,Todd,MN,"Todd County, MN",35,9819,0.4
1290,27155,Traverse,MN,"Traverse County, MN",14,1608,0.9
1291,27157,Wabasha,MN,"Wabasha County, MN",66,9020,0.7
1292,27159,Wadena,MN,"Wadena County, MN",8,5666,0.1
1293,27161,Waseca,MN,"Waseca County, MN",12,7425,0.2
1294,27163,Washington,MN,"Washington County, MN",270,94431,0.3
1295,27165,Watonwan,MN,"Watonwan County, MN",4,4310,0.1
1296,27167,Wilkin,MN,"Wilkin County, MN",75,2818,2.7
1297,27169,Winona,MN,"Winona County, MN",132,19442,0.7
1298,27171,Wright,MN,"Wright County, MN",98,48242,0.2
1299,27173,Yellow Medicine,MN,"Yellow Medicine County, MN",15,4087,0.4
1300,28001,Adams,MS,"Adams County, MS",35,11237,0.3
1301,28003,Alcorn,MS,"Alcorn County, MS",50,14649,0.3
1302,28005,Amite,MS,"Amite County, MS",11,5218,0.2
1303,28007,Attala,MS,"Attala County, MS",18,6941,0.3
1304,28009,Benton,MS,"Benton County, MS",3,3149,0.1
1305,28011,Bolivar,MS,"Bolivar County, MS",396,12111,3.3
1306,28013,Calhoun,MS,"Calhoun County, MS",15,5846,0.3
1307,28015,Carroll,MS,"Carroll County, MS",11,3827,0.3
1308,28017,Chickasaw,MS,"Chickasaw County, MS",6,6476,0.1
1309,28019,Choctaw,MS,"Choctaw County, MS",7,3228,0.2
1310,28021,Claiborne,MS,"Claiborne County, MS",8,2908,0.3
1311,28023,Clarke,MS,"Clarke County, MS",41,6237,0.7
1312,28025,Clay,MS,"Clay County, MS",59,7618,0.8
1313,28027,Coahoma,MS,"Coahoma County, MS",142,8782,1.6
1314,28029,Copiah,MS,"Copiah County, MS",27,9414,0.3
1315,28031,Covington,MS,"Covington County, MS",31,6759,0.5
1316,28033,DeSoto,MS,"DeSoto County, MS",470,62890,0.7
1317,28035,Forrest,MS,"Forrest County, MS",451,28086,1.6
