,countyCode,County,State,county_state,total_claims
2374,48105,Crockett,TX,"Crockett County, TX",60549.0
2375,48109,Culberson,TX,"Culberson County, TX",63112.0
2376,48111,Dallam,TX,"Dallam County, TX",884.0
2377,48113,Dallas,TX,"Dallas County, TX",61391002.0
2378,48115,Dawson,TX,"Dawson County, TX",142603.0
2379,48117,Deaf Smith,TX,"Deaf Smith County, TX",11947.0
2380,48119,Delta,TX,"Delta County, TX",2841.0
2381,48121,Denton,TX,"Denton County, TX",10386174.0
2382,48123,DeWitt,TX,"DeWitt County, TX",5764970.0
2383,48127,Dimmit,TX,"Dimmit County, TX",157676.0
2384,48129,Donley,TX,"Donley County, TX",7175.0
2385,48131,Duval,TX,"Duval County, TX",299157.0
2386,48133,Eastland,TX,"Eastland County, TX",5222996.0
2387,48135,Ector,TX,"Ector County, TX",2033034.0
2388,48139,Ellis,TX,"Ellis County, TX",5132308.0
2389,48141,El Paso,TX,"El Paso County, TX",6188511.0
2390,48143,Erath,TX,"Erath County, TX",601904.0
2391,48145,Falls,TX,"Falls County, TX",119044.0
2392,48147,Fannin,TX,"Fannin County, TX",1664413.0
2393,48149,Fayette,TX,"Fayette County, TX",8596325.0
2394,48151,Fisher,TX,"Fisher County, TX",66590.0
2395,48157,Fort Bend,TX,"Fort Bend County, TX",457282433.0
2396,48159,Franklin,TX,"Franklin County, TX",326267.0
2397,48161,Freestone,TX,"Freestone County, TX",615822.0
2398,48163,Frio,TX,"Frio County, TX",56860.0
2399,48165,Gaines,TX,"Gaines County, TX",57753.0
2400,48167,Galveston,TX,"Galveston County, TX",2446156696.0
2401,48169,Garza,TX,"Garza County, TX",11853.0
2402,48171,Gillespie,TX,"Gillespie County, TX",90985.0
2403,48175,Goliad,TX,"Goliad County, TX",423704.0
2404,48177,Gonzales,TX,"Gonzales County, TX",6360912.0
2405,48179,Gray,TX,"Gray County, TX",5051.0
2406,48181,Grayson,TX,"Grayson County, TX",17635001.0
2407,48183,Gregg,TX,"Gregg County, TX",3610748.0
2408,48185,Grimes,TX,"Grimes County, TX",1304228.0
2409,48187,Guadalupe,TX,"Guadalupe County, TX",107520829.0
2410,48189,Hale,TX,"Hale County, TX",34353.0
2411,48191,Hall,TX,"Hall County, TX",2761.0
2412,48193,Hamilton,TX,"Hamilton County, TX",5523.0
2413,48195,Hansford,TX,"Hansford County, TX",966.0
2414,48199,Hardin,TX,"Hardin County, TX",190543066.0
2415,48201,Harris,TX,"Harris County, TX",8842074870.0
2416,48203,Harrison,TX,"Harrison County, TX",5394879.0
2417,48205,Hartley,TX,"Hartley County, TX",3535.0
2418,48207,Haskell,TX,"Haskell County, TX",2323494.0
2419,48209,Hays,TX,"Hays County, TX",71878884.0
2420,48213,Henderson,TX,"Henderson County, TX",2926976.0
2421,48215,Hidalgo,TX,"Hidalgo County, TX",101886097.0
2422,48217,Hill,TX,"Hill County, TX",307508.0
2423,48219,Hockley,TX,"Hockley County, TX",135491.0
2424,48221,Hood,TX,"Hood County, TX",3718728.0
2425,48223,Hopkins,TX,"Hopkins County, TX",329955.0
2426,48225,Houston,TX,"Houston County, TX",216153.0
2427,48227,Howard,TX,"Howard County, TX",147203.0
2428,48229,Hudspeth,TX,"Hudspeth County, TX",245314.0
2429,48231,Hunt,TX,"Hunt County, TX",1311939.0
2430,48233,Hutchinson,TX,"Hutchinson County, TX",14515.0
2431,48237,Jack,TX,"Jack County, TX",161866.0
2432,48239,Jackson,TX,"Jackson County, TX",2936713.0
2433,48241,Jasper,TX,"Jasper County, TX",6697053.0
2434,48245,Jefferson,TX,"Jefferson County, TX",1266854943.0
2435,48247,Jim Hogg,TX,"Jim Hogg County, TX",37056.0
2436,48249,Jim Wells,TX,"Jim Wells County, TX",1628195.0
2437,48251,Johnson,TX,"Johnson County, TX",4395926.0
2438,48253,Jones,TX,"Jones County, TX",4673673.0
2439,48255,Karnes,TX,"Karnes County, TX",104656.0
2440,48257,Kaufman,TX,"Kaufman County, TX",1449108.0
2441,48259,Kendall,TX,"Kendall County, TX",3362496.0
2442,48265,Kerr,TX,"Kerr County, TX",1791865.0
2443,48267,Kimble,TX,"Kimble County, TX",379677.0
2444,48271,Kinney,TX,"Kinney County, TX",158781.0
2445,48273,Kleberg,TX,"Kleberg County, TX",2392953.0
2446,48277,Lamar,TX,"Lamar County, TX",1671038.0
2447,48279,Lamb,TX,"Lamb County, TX",0.0
2448,48281,Lampasas,TX,"Lampasas County, TX",288236.0
2449,48283,La Salle,TX,"La Salle County, TX",69353.0
2450,48285,Lavaca,TX,"Lavaca County, TX",1530382.0
2451,48287,Lee,TX,"Lee County, TX",627086.0
2452,48289,Leon,TX,"Leon County, TX",110496.0
2453,48291,Liberty,TX,"Liberty County, TX",110016419.0
2454,48293,Limestone,TX,"Limestone County, TX",4578560.0
2455,48295,Lipscomb,TX,"Lipscomb County, TX",237845.0
2456,48297,Live Oak,TX,"Live Oak County, TX",928041.0
2457,48299,Llano,TX,"Llano County, TX",19452259.0
2458,48303,Lubbock,TX,"Lubbock County, TX",2592443.0
2459,48309,McLennan,TX,"McLennan County, TX",4102647.0
2460,48311,McMullen,TX,"McMullen County, TX",642.0
2461,48313,Madison,TX,"Madison County, TX",434752.0
2462,48315,Marion,TX,"Marion County, TX",549094.0
2463,48317,Martin,TX,"Martin County, TX",390.0
2464,48319,Mason,TX,"Mason County, TX",119062.0
2465,48321,Matagorda,TX,"Matagorda County, TX",23281958.0
2466,48323,Maverick,TX,"Maverick County, TX",5362123.0
2467,48325,Medina,TX,"Medina County, TX",3405609.0
2468,48327,Menard,TX,"Menard County, TX",199278.0
2469,48329,Midland,TX,"Midland County, TX",1545908.0
2470,48331,Milam,TX,"Milam County, TX",209381.0
2471,48335,Mitchell,TX,"Mitchell County, TX",52900.0
2472,48337,Montague,TX,"Montague County, TX",1418964.0
2473,48339,Montgomery,TX,"Montgomery County, TX",630708852.0
2474,48343,Morris,TX,"Morris County, TX",26907.0
2475,48347,Nacogdoches,TX,"Nacogdoches County, TX",1825767.0
2476,48349,Navarro,TX,"Navarro County, TX",2592184.0
2477,48351,Newton,TX,"Newton County, TX",26317161.0
2478,48353,Nolan,TX,"Nolan County, TX",1117873.0
2479,48355,Nueces,TX,"Nueces County, TX",188626362.0
2480,48359,Oldham,TX,"Oldham County, TX",3001.0
2481,48361,Orange,TX,"Orange County, TX",1127486013.0
2482,48363,Palo Pinto,TX,"Palo Pinto County, TX",1327892.0
2483,48365,Panola,TX,"Panola County, TX",67166.0
2484,48367,Parker,TX,"Parker County, TX",4766808.0
2485,48373,Polk,TX,"Polk County, TX",6100889.0
2486,48375,Potter,TX,"Potter County, TX",4285575.0
2487,48377,Presidio,TX,"Presidio County, TX",24032.0
2488,48379,Rains,TX,"Rains County, TX",254885.0
2489,48381,Randall,TX,"Randall County, TX",2351902.0
2490,48385,Real,TX,"Real County, TX",658397.0
2491,48389,Reeves,TX,"Reeves County, TX",1020.0
2492,48391,Refugio,TX,"Refugio County, TX",1761944.0
2493,48395,Robertson,TX,"Robertson County, TX",1452680.0
2494,48397,Rockwall,TX,"Rockwall County, TX",770318.0
2495,48399,Runnels,TX,"Runnels County, TX",140237.0
2496,48401,Rusk,TX,"Rusk County, TX",379436.0
2497,48403,Sabine,TX,"Sabine County, TX",25639.0
2498,48405,San Augustine,TX,"San Augustine County, TX",82283.0
2499,48407,San Jacinto,TX,"San Jacinto County, TX",7563868.0
2500,48409,San Patricio,TX,"San Patricio County, TX",20000422.0
2501,48411,San Saba,TX,"San Saba County, TX",213680.0
2502,48413,Schleicher,TX,"Schleicher County, TX",0.0
2503,48415,Scurry,TX,"Scurry County, TX",14106.0
2504,48417,Shackelford,TX,"Shackelford County, TX",114125.0
2505,48419,Shelby,TX,"Shelby County, TX",99026.0
2506,48423,Smith,TX,"Smith County, TX",4225397.0
2507,48425,Somervell,TX,"Somervell County, TX",600145.0
2508,48427,Starr,TX,"Starr County, TX",1222274.0
2509,48429,Stephens,TX,"Stephens County, TX",896143.0
2510,48433,Stonewall,TX,"Stonewall County, TX",5952.0
2511,48435,Sutton,TX,"Sutton County, TX",983863.0
2512,48437,Swisher,TX,"Swisher County, TX",9064.0
2513,48439,Tarrant,TX,"Tarrant County, TX",57586762.0
2514,48441,Taylor,TX,"Taylor County, TX",15574788.0
2515,48443,Terrell,TX,"Terrell County, TX",5159.0
2516,48445,Terry,TX,"Terry County, TX",84444.0
2517,48447,Throckmorton,TX,"Throckmorton County, TX",158552.0
2518,48449,Titus,TX,"Titus County, TX",247113.0
2519,48451,Tom Green,TX,"Tom Green County, TX",1599525.0
2520,48453,Travis,TX,"Travis County, TX",110632487.0
2521,48455,Trinity,TX,"Trinity County, TX",1982957.0
2522,48457,Tyler,TX,"Tyler County, TX",3514825.0
2523,48459,Upshur,TX,"Upshur County, TX",102905.0
2524,48463,Uvalde,TX,"Uvalde County, TX",2991381.0
2525,48465,Val Verde,TX,"Val Verde County, TX",3475762.0
2526,48467,Van Zandt,TX,"Van Zandt County, TX",619671.0
2527,48469,Victoria,TX,"Victoria County, TX",11001962.0
2528,48471,Walker,TX,"Walker County, TX",5429634.0
2529,48473,Waller,TX,"Waller County, TX",44187284.0
2530,48477,Washington,TX,"Washington County, TX",1668211.0
2531,48479,Webb,TX,"Webb County, TX",6546185.0
2532,48481,Wharton,TX,"Wharton County, TX",50820787.0
2533,48483,Wheeler,TX,"Wheeler County, TX",29964.0
2534,48485,Wichita,TX,"Wichita County, TX",19657765.0
2535,48487,Wilbarger,TX,"Wilbarger County, TX",186914.0
2536,48489,Willacy,TX,"Willacy County, TX",3795431.0
2537,48491,Williamson,TX,"Williamson County, TX",18640077.0
2538,48493,Wilson,TX,"Wilson County, TX",2019406.0
2539,48497,Wise,TX,"Wise County, TX",1860855.0
2540,48499,Wood,TX,"Wood County, TX",154534.0
2541,48501,Yoakum,TX,"Yoakum County, TX",72632.0
2542,48503,Young,TX,"Young County, TX",503437.0
2543,48505,Zapata,TX,"Zapata County, TX",95467.0
2544,48507,Zavala,TX,"Zavala County, TX",425208.0
2545,49001,Beaver,UT,"Beaver County, UT",3447.0
2546,49003,Box Elder,UT,"Box Elder County, UT",292350.0
2547,49005,Cache,UT,"Cache County, UT",126356.0
2548,49007,Carbon,UT,"Carbon County, UT",538093.0
2549,49011,Davis,UT,"Davis County, UT",1015886.0
2550,49013,Duchesne,UT,"Duchesne County, UT",9196.0
2551,49015,Emery,UT,"Emery County, UT",12159.0
2552,49017,Garfield,UT,"Garfield County, UT",7179.0
2553,49019,Grand,UT,"Grand County, UT",28869.0
2554,49021,Iron,UT,"Iron County, UT",117038.0
2555,49023,Juab,UT,"Juab County, UT",0.0
2556,49025,Kane,UT,"Kane County, UT",72035.0
2557,49027,Millard,UT,"Millard County, UT",774494.0
2558,49029,Morgan,UT,"Morgan County, UT",10887.0
2559,49031,Piute,UT,"Piute County, UT",3672.0
2560,49033,Rich,UT,"Rich County, UT",2842.0
2561,49035,Salt Lake,UT,"Salt Lake County, UT",1612314.0
2562,49039,Sanpete,UT,"Sanpete County, UT",41176.0
2563,49041,Sevier,UT,"Sevier County, UT",35504.0
2564,49043,Summit,UT,"Summit County, UT",93304.0
2565,49045,Tooele,UT,"Tooele County, UT",53746.0
2566,49047,Uintah,UT,"Uintah County, UT",80456.0
2567,49049,Utah,UT,"Utah County, UT",484052.0
2568,49051,Wasatch,UT,"Wasatch County, UT",26389.0
2569,49053,Washington,UT,"Washington County, UT",874671.0
2570,49055,Wayne,UT,"Wayne County, UT",0.0
2571,49057,Weber,UT,"Weber County, UT",233596.0
2572,50001,Addison,VT,"Addison County, VT",1532297.0
2573,50003,Bennington,VT,"Bennington County, VT",1504476.0
2574,50005,Caledonia,VT,"Caledonia County, VT",2739035.0
2575,50007,Chittenden,VT,"Chittenden County, VT",2571110.0
2576,50009,Essex,VT,"Essex County, VT",349646.0
2577,50011,Franklin,VT,"Franklin County, VT",2355867.0
2578,50013,Grand Isle,VT,"Grand Isle County, VT",789179.0
2579,50015,Lamoille,VT,"Lamoille County, VT",1743525.0
2580,50017,Orange,VT,"Orange County, VT",1098062.0
2581,50019,Orleans,VT,"Orleans County, VT",1305453.0
2582,50021,Rutland,VT,"Rutland County, VT",3553950.0
2583,50023,Washington,VT,"Washington County, VT",21834852.0
2584,50025,Windham,VT,"Windham County, VT",9635952.0
2585,50027,Windsor,VT,"Windsor County, VT",13893511.0
2586,51001,Accomack,VA,"Accomack County, VA",11863908.0
2587,51003,Albemarle,VA,"Albemarle County, VA",1265352.0
2588,51005,Alleghany,VA,"Alleghany County, VA",2894140.0
2589,51007,Amelia,VA,"Amelia County, VA",123035.0
2590,51009,Amherst,VA,"Amherst County, VA",756454.0
2591,51011,Appomattox,VA,"Appomattox County, VA",256136.0
2592,51013,Arlington,VA,"Arlington County, VA",1804503.0
2593,51015,Augusta,VA,"Augusta County, VA",2854039.0
2594,51017,Bath,VA,"Bath County, VA",144053.0
2595,51019,Bedford,VA,"Bedford County, VA",299881.0
2596,51021,Bland,VA,"Bland County, VA",490251.0
2597,51023,Botetourt,VA,"Botetourt County, VA",3820804.0
2598,51025,Brunswick,VA,"Brunswick County, VA",35006.0
2599,51027,Buchanan,VA,"Buchanan County, VA",2867478.0
2600,51029,Buckingham,VA,"Buckingham County, VA",58019.0
2601,51031,Campbell,VA,"Campbell County, VA",543783.0
2602,51033,Caroline,VA,"Caroline County, VA",42227.0
2603,51035,Carroll,VA,"Carroll County, VA",119239.0
2604,51036,Charles City,VA,"Charles City County, VA",63765.0
2605,51037,Charlotte,VA,"Charlotte County, VA",1709.0
2606,51041,Chesterfield,VA,"Chesterfield County, VA",3893835.0
2607,51043,Clarke,VA,"Clarke County, VA",540643.0
2608,51045,Craig,VA,"Craig County, VA",1248172.0
2609,51047,Culpeper,VA,"Culpeper County, VA",721897.0
2610,51049,Cumberland,VA,"Cumberland County, VA",313046.0
2611,51051,Dickenson,VA,"Dickenson County, VA",461928.0
2612,51053,Dinwiddie,VA,"Dinwiddie County, VA",79328.0
2613,51057,Essex,VA,"Essex County, VA",5252324.0
2614,51059,Fairfax,VA,"Fairfax County, VA",17406771.0
2615,51061,Fauquier,VA,"Fauquier County, VA",153359.0
2616,51063,Floyd,VA,"Floyd County, VA",695083.0
2617,51065,Fluvanna,VA,"Fluvanna County, VA",276616.0
2618,51067,Franklin,VA,"Franklin County, VA",676870.0
2619,51069,Frederick,VA,"Frederick County, VA",526484.0
2620,51071,Giles,VA,"Giles County, VA",1242224.0
2621,51073,Gloucester,VA,"Gloucester County, VA",27744798.0
2622,51075,Goochland,VA,"Goochland County, VA",156695.0
2623,51077,Grayson,VA,"Grayson County, VA",4842.0
2624,51079,Greene,VA,"Greene County, VA",260707.0
2625,51081,Greensville,VA,"Greensville County, VA",28061.0
2626,51083,Halifax,VA,"Halifax County, VA",2344309.0
2627,51085,Hanover,VA,"Hanover County, VA",581258.0
2628,51087,Henrico,VA,"Henrico County, VA",4190716.0
2629,51089,Henry,VA,"Henry County, VA",4661232.0
2630,51091,Highland,VA,"Highland County, VA",54989.0
2631,51093,Isle of Wight,VA,"Isle of Wight County, VA",5235313.0
2632,51095,James City,VA,"James City County, VA",6254750.0
2633,51097,King and Queen,VA,"King and Queen County, VA",614685.0
2634,51099,King George,VA,"King George County, VA",94141.0
2635,51101,King William,VA,"King William County, VA",2208682.0
2636,51103,Lancaster,VA,"Lancaster County, VA",5644285.0
2637,51105,Lee,VA,"Lee County, VA",797401.0
2638,51107,Loudoun,VA,"Loudoun County, VA",2021689.0
2639,51109,Louisa,VA,"Louisa County, VA",36477.0
2640,51113,Madison,VA,"Madison County, VA",128126.0
2641,51115,Mathews,VA,"Mathews County, VA",18844181.0
2642,51117,Mecklenburg,VA,"Mecklenburg County, VA",72397.0
2643,51119,Middlesex,VA,"Middlesex County, VA",3002427.0
2644,51121,Montgomery,VA,"Montgomery County, VA",1615561.0
2645,51125,Nelson,VA,"Nelson County, VA",232961.0
2646,51127,New Kent,VA,"New Kent County, VA",567544.0
2647,51131,Northampton,VA,"Northampton County, VA",1101235.0
2648,51133,Northumberland,VA,"Northumberland County, VA",6487079.0
2649,51135,Nottoway,VA,"Nottoway County, VA",2599.0
2650,51137,Orange,VA,"Orange County, VA",123220.0
2651,51139,Page,VA,"Page County, VA",3579461.0
2652,51141,Patrick,VA,"Patrick County, VA",1060284.0
2653,51143,Pittsylvania,VA,"Pittsylvania County, VA",708583.0
2654,51145,Powhatan,VA,"Powhatan County, VA",4867.0
2655,51147,Prince Edward,VA,"Prince Edward County, VA",460578.0
2656,51149,Prince George,VA,"Prince George County, VA",273961.0
2657,51153,Prince William,VA,"Prince William County, VA",5578597.0
2658,51155,Pulaski,VA,"Pulaski County, VA",951169.0
2659,51157,Rappahannock,VA,"Rappahannock County, VA",15439.0
2660,51159,Richmond,VA,"Richmond County, VA",1236478.0
2661,51161,Roanoke,VA,"Roanoke County, VA",6757216.0
2662,51163,Rockbridge,VA,"Rockbridge County, VA",5138520.0
2663,51165,Rockingham,VA,"Rockingham County, VA",4466120.0
2664,51167,Russell,VA,"Russell County, VA",277250.0
2665,51169,Scott,VA,"Scott County, VA",379734.0
2666,51171,Shenandoah,VA,"Shenandoah County, VA",5652043.0
2667,51173,Smyth,VA,"Smyth County, VA",1041096.0
2668,51175,Southampton,VA,"Southampton County, VA",3363693.0
2669,51177,Spotsylvania,VA,"Spotsylvania County, VA",138688.0
2670,51179,Stafford,VA,"Stafford County, VA",1352347.0
2671,51181,Surry,VA,"Surry County, VA",2449967.0
2672,51183,Sussex,VA,"Sussex County, VA",143529.0
2673,51185,Tazewell,VA,"Tazewell County, VA",4569142.0
2674,51187,Warren,VA,"Warren County, VA",6881135.0
2675,51191,Washington,VA,"Washington County, VA",1354958.0
2676,51193,Westmoreland,VA,"Westmoreland County, VA",6311372.0
2677,51195,Wise,VA,"Wise County, VA",2232125.0
2678,51197,Wythe,VA,"Wythe County, VA",259805.0
2679,51199,York,VA,"York County, VA",32164123.0
2680,51510,Alexandria city,VA,"Alexandria city County, VA",8987198.0
2681,51520,Bristol city,VA,"Bristol city County, VA",131049.0
2682,51530,Buena Vista city,VA,"Buena Vista city County, VA",3993154.0
2683,51540,Charlottesville city,VA,"Charlottesville city County, VA",277226.0
2684,51550,Chesapeake city,VA,"Chesapeake city County, VA",26979245.0
2685,51570,Colonial Heights city,VA,"Colonial Heights city County, VA",1243229.0
2686,51580,Covington city,VA,"Covington city County, VA",1916661.0
2687,51590,Danville city,VA,"Danville city County, VA",4707606.0
2688,51595,Emporia city,VA,"Emporia city County, VA",21020.0
2689,51600,Fairfax city,VA,"Fairfax city County, VA",939666.0
2690,51610,Falls Church city,VA,"Falls Church city County, VA",479992.0
2691,51620,Franklin city,VA,"Franklin city County, VA",4979608.0
2692,51630,Fredericksburg city,VA,"Fredericksburg city County, VA",255361.0
2693,51640,Galax city,VA,"Galax city County, VA",3227.0
2694,51650,Hampton city,VA,"Hampton city County, VA",71907877.0
2695,51660,Harrisonburg city,VA,"Harrisonburg city County, VA",693052.0
2696,51670,Hopewell city,VA,"Hopewell city County, VA",171342.0
2697,51678,Lexington city,VA,"Lexington city County, VA",253384.0
2698,51680,Lynchburg city,VA,"Lynchburg city County, VA",4104640.0
2699,51683,Manassas city,VA,"Manassas city County, VA",106103.0
2700,51685,Manassas Park city,VA,"Manassas Park city County, VA",9145.0
2701,51690,Martinsville city,VA,"Martinsville city County, VA",820156.0
2702,51700,Newport News city,VA,"Newport News city County, VA",23835483.0
2703,51710,Norfolk city,VA,"Norfolk city County, VA",68243084.0
2704,51720,Norton city,VA,"Norton city County, VA",259855.0
2705,51730,Petersburg city,VA,"Petersburg city County, VA",995796.0
2706,51735,Poquoson city,VA,"Poquoson city County, VA",64764502.0
2707,51740,Portsmouth city,VA,"Portsmouth city County, VA",19905928.0
2708,51750,Radford city,VA,"Radford city County, VA",32240.0
2709,51760,Richmond city,VA,"Richmond city County, VA",11955182.0
2710,51770,Roanoke city,VA,"Roanoke city County, VA",19590814.0
2711,51775,Salem city,VA,"Salem city County, VA",18931047.0
2712,51790,Staunton city,VA,"Staunton city County, VA",840479.0
2713,51800,Suffolk city,VA,"Suffolk city County, VA",5177794.0
2714,51810,Virginia Beach city,VA,"Virginia Beach city County, VA",102488347.0
2715,51820,Waynesboro city,VA,"Waynesboro city County, VA",5976650.0
2716,51830,Williamsburg city,VA,"Williamsburg city County, VA",84430.0
2717,51840,Winchester city,VA,"Winchester city County, VA",84454.0
2718,53001,Adams,WA,"Adams County, WA",7466.0
2719,53003,Asotin,WA,"Asotin County, WA",54480.0
2720,53005,Benton,WA,"Benton County, WA",1278384.0
2721,53007,Chelan,WA,"Chelan County, WA",1167806.0
2722,53009,Clallam,WA,"Clallam County, WA",1208486.0
2723,53011,Clark,WA,"Clark County, WA",2319118.0
2724,53013,Columbia,WA,"Columbia County, WA",230457.0
2725,53015,Cowlitz,WA,"Cowlitz County, WA",14552481.0
2726,53017,Douglas,WA,"Douglas County, WA",50029.0
2727,53019,Ferry,WA,"Ferry County, WA",53740.0
2728,53021,Franklin,WA,"Franklin County, WA",17018.0
2729,53023,Garfield,WA,"Garfield County, WA",95.0
2730,53025,Grant,WA,"Grant County, WA",118142.0
2731,53027,Grays Harbor,WA,"Grays Harbor County, WA",13079182.0
2732,53029,Island,WA,"Island County, WA",3032982.0
2733,53031,Jefferson,WA,"Jefferson County, WA",498134.0
2734,53033,King,WA,"King County, WA",56943027.0
2735,53035,Kitsap,WA,"Kitsap County, WA",2043060.0
2736,53037,Kittitas,WA,"Kittitas County, WA",2544291.0
2737,53039,Klickitat,WA,"Klickitat County, WA",256264.0
2738,53041,Lewis,WA,"Lewis County, WA",79152561.0
2739,53043,Lincoln,WA,"Lincoln County, WA",38768.0
2740,53045,Mason,WA,"Mason County, WA",4256722.0
2741,53047,Okanogan,WA,"Okanogan County, WA",519405.0
2742,53049,Pacific,WA,"Pacific County, WA",3997212.0
2743,53051,Pend Oreille,WA,"Pend Oreille County, WA",1553965.0
2744,53053,Pierce,WA,"Pierce County, WA",21623100.0
2745,53055,San Juan,WA,"San Juan County, WA",26407.0
2746,53057,Skagit,WA,"Skagit County, WA",14004129.0
2747,53059,Skamania,WA,"Skamania County, WA",333937.0
2748,53061,Snohomish,WA,"Snohomish County, WA",32945347.0
2749,53063,Spokane,WA,"Spokane County, WA",754738.0
2750,53065,Stevens,WA,"Stevens County, WA",61426.0
2751,53067,Thurston,WA,"Thurston County, WA",7613724.0
2752,53069,Wahkiakum,WA,"Wahkiakum County, WA",1723140.0
2753,53071,Walla Walla,WA,"Walla Walla County, WA",2510999.0
2754,53073,Whatcom,WA,"Whatcom County, WA",32969585.0
2755,53075,Whitman,WA,"Whitman County, WA",604062.0
2756,53077,Yakima,WA,"Yakima County, WA",2810609.0
2757,54001,Barbour,WV,"Barbour County, WV",3482810.0
2758,54003,Berkeley,WV,"Berkeley County, WV",4631114.0
2759,54005,Boone,WV,"Boone County, WV",3456067.0
2760,54007,Braxton,WV,"Braxton County, WV",490526.0
2761,54009,Brooke,WV,"Brooke County, WV",6085154.0
2762,54011,Cabell,WV,"Cabell County, WV",7153600.0
2763,54013,Calhoun,WV,"Calhoun County, WV",2369152.0
2764,54015,Clay,WV,"Clay County, WV",1629488.0
2765,54017,Doddridge,WV,"Doddridge County, WV",465879.0
2766,54019,Fayette,WV,"Fayette County, WV",2509919.0
2767,54021,Gilmer,WV,"Gilmer County, WV",5208841.0
2768,54023,Grant,WV,"Grant County, WV",2920552.0
2769,54025,Greenbrier,WV,"Greenbrier County, WV",25570233.0
2770,54027,Hampshire,WV,"Hampshire County, WV",4216454.0
2771,54029,Hancock,WV,"Hancock County, WV",3879943.0
2772,54031,Hardy,WV,"Hardy County, WV",3447085.0
2773,54033,Harrison,WV,"Harrison County, WV",5440768.0
2774,54035,Jackson,WV,"Jackson County, WV",5700242.0
2775,54037,Jefferson,WV,"Jefferson County, WV",1742570.0
2776,54039,Kanawha,WV,"Kanawha County, WV",40768037.0
2777,54041,Lewis,WV,"Lewis County, WV",1915419.0
2778,54043,Lincoln,WV,"Lincoln County, WV",4191302.0
2779,54045,Logan,WV,"Logan County, WV",26765262.0
2780,54047,McDowell,WV,"McDowell County, WV",7229273.0
2781,54049,Marion,WV,"Marion County, WV",5922329.0
2782,54051,Marshall,WV,"Marshall County, WV",4190689.0
2783,54053,Mason,WV,"Mason County, WV",1080556.0
2784,54055,Mercer,WV,"Mercer County, WV",3783581.0
2785,54057,Mineral,WV,"Mineral County, WV",1384284.0
2786,54059,Mingo,WV,"Mingo County, WV",27664387.0
2787,54061,Monongalia,WV,"Monongalia County, WV",3287938.0
2788,54063,Monroe,WV,"Monroe County, WV",1807430.0
2789,54065,Morgan,WV,"Morgan County, WV",3197293.0
2790,54067,Nicholas,WV,"Nicholas County, WV",8720607.0
2791,54069,Ohio,WV,"Ohio County, WV",29337826.0
2792,54071,Pendleton,WV,"Pendleton County, WV",351872.0
2793,54073,Pleasants,WV,"Pleasants County, WV",535902.0
2794,54075,Pocahontas,WV,"Pocahontas County, WV",15153694.0
2795,54077,Preston,WV,"Preston County, WV",848607.0
2796,54079,Putnam,WV,"Putnam County, WV",3107656.0
2797,54081,Raleigh,WV,"Raleigh County, WV",4288618.0
2798,54083,Randolph,WV,"Randolph County, WV",4576127.0
2799,54085,Ritchie,WV,"Ritchie County, WV",440801.0
2800,54087,Roane,WV,"Roane County, WV",3140420.0
2801,54089,Summers,WV,"Summers County, WV",5561713.0
2802,54091,Taylor,WV,"Taylor County, WV",624486.0
2803,54093,Tucker,WV,"Tucker County, WV",7100780.0
2804,54095,Tyler,WV,"Tyler County, WV",342210.0
2805,54097,Upshur,WV,"Upshur County, WV",2613265.0
2806,54099,Wayne,WV,"Wayne County, WV",4430976.0
2807,54101,Webster,WV,"Webster County, WV",2356470.0
2808,54103,Wetzel,WV,"Wetzel County, WV",5666432.0
2809,54105,Wirt,WV,"Wirt County, WV",539430.0
2810,54107,Wood,WV,"Wood County, WV",12725542.0
2811,54109,Wyoming,WV,"Wyoming County, WV",12622675.0
2812,55001,Adams,WI,"Adams County, WI",88987.0
2813,55003,Ashland,WI,"Ashland County, WI",234259.0
2814,55005,Barron,WI,"Barron County, WI",116138.0
2815,55007,Bayfield,WI,"Bayfield County, WI",137019.0
2816,55009,Brown,WI,"Brown County, WI",2019890.0
2817,55011,Buffalo,WI,"Buffalo County, WI",282841.0
2818,55013,Burnett,WI,"Burnett County, WI",219429.0
2819,55015,Calumet,WI,"Calumet County, WI",61949.0
2820,55017,Chippewa,WI,"Chippewa County, WI",278723.0
2821,55019,Clark,WI,"Clark County, WI",603486.0
2822,55021,Columbia,WI,"Columbia County, WI",2088083.0
2823,55023,Crawford,WI,"Crawford County, WI",4512705.0
2824,55025,Dane,WI,"Dane County, WI",7887788.0
2825,55027,Dodge,WI,"Dodge County, WI",204545.0
2826,55029,Door,WI,"Door County, WI",912443.0
2827,55031,Douglas,WI,"Douglas County, WI",530412.0
2828,55033,Dunn,WI,"Dunn County, WI",110702.0
2829,55035,Eau Claire,WI,"Eau Claire County, WI",503765.0
2830,55037,Florence,WI,"Florence County, WI",4849.0
2831,55039,Fond du Lac,WI,"Fond du Lac County, WI",7326193.0
2832,55041,Forest,WI,"Forest County, WI",33259.0
2833,55043,Grant,WI,"Grant County, WI",477508.0
2834,55045,Green,WI,"Green County, WI",290083.0
2835,55047,Green Lake,WI,"Green Lake County, WI",440717.0
2836,55049,Iowa,WI,"Iowa County, WI",215665.0
2837,55051,Iron,WI,"Iron County, WI",14680.0
2838,55053,Jackson,WI,"Jackson County, WI",444440.0
2839,55055,Jefferson,WI,"Jefferson County, WI",10908889.0
